fingerprints,63,189,77,162,176,88,228,214,200,201,215,229,177,89,163,188,76,62,74,60,48,149,175,161,203,217,216,202,160,174,148,49,61,75,59,71,65,170,164,158,206,212,213,207,159,165,171,64,70,58,8,198,66,72,167,99,173,211,205,239,238,204,210,172,166,98,73,199,67,9,14,28,129,101,115,303,317,288,277,263,262,276,289,316,302,114,100,128,29,15,17,116,102,314,300,248,260,274,275,261,249,301,315,103,117,16,12,113,107,311,305,265,271,259,258,270,264,304,310,106,112,13,39,11,104,110,138,306,312,299,272,266,267,273,298,313,307,139,111,105,10,38,21,35,108,120,134,295,281,256,242,243,257,280,294,135,121,109,34,20,36,22,137,123,309,282,296,269,241,255,254,240,268,297,283,320,308,122,136,23,37,33,27,132,126,318,287,293,244,250,278,279,251,245,292,286,319,127,133,26,32,18,24,30,125,131,119,290,284,253,247,246,252,285,291,118,130,124,31,25,19,42,4,56,180,194,81,95,143,157,209,235,221,220,234,208,156,142,94,80,195,181,5,57,43,55,7,41,69,197,183,96,168,82,154,140,222,236,237,223,141,155,83,97,169,182,68,196,40,54,6,192,78,186,2,50,44,151,145,93,87,179,227,233,232,226,86,178,92,144,150,45,3,51,79,187,193,185,191,47,53,1,146,152,84,90,230,224,218,219,225,231,91,85,153,147,52,46,190,184
201,26,28,36,26,30,26,18,16,34,0,24,32,36,30,20,28,28,28,36,24,28,24,32,30,16,24,32,12,34,28,34,32,24,32,24,40,22,30,22,24,12,22,28,12,28,34,14,26,30,32,34,26,28,36,30,40,36,22,32,24,18,12,18,30,24,36,38,28,28,42,32,32,32,28,24,22,32,18,20,28,12,14,16,38,16,28,32,28,24,26,28,22,32,30,26,20,28,30,22,16,6,16,24,24,20,32,32,36,28,22,34,34,24,34,24,36,16,26,20,34,26,30,38,34,28,26,32,30,24,28,14,14,8,28,22,24,12,38,32,26,38,42,32,34,36,30,36,16,22,14,18,38,26,10,20,20,26,28,34,30,34,30,30,32,14,18,18,32,16,18,18,28,30,6,22,20,18,30,24,36,32,32,26,34,34,20,30,14,10,16,12,30,26,26,14,28,10,30,36,28,32,32,28,28,30,32,22,20,20,14,16,14,38,30,10,34,38,32,32,36,32,28,28,22,30,20,28,36,30,28,24,30,10,18,16,16,28,30,36,34,18,28,36,30,24,22,32,28,32,18,38,36,26,30,28,32,24,20,16,28,32,28,30,34,18,32,30,18,32,24,32,32,32,36,32,38,16,32,26,38,30,20,24,16,10,28,38,34,28,18,38,26,30,22,38,26,14,36,32,30,24,36,24,28,24,32,28,32,22,12,18,10,40,26,34,30,22,34,26,30
215,20,24,18,10,32,22,26,16,26,24,0,28,32,16,18,18,10,20,24,18,16,14,34,34,24,10,32,24,26,30,30,28,10,12,14,30,14,28,8,16,24,16,26,26,28,26,28,6,28,16,28,26,14,28,12,34,18,16,22,34,24,20,14,28,26,30,18,30,12,26,28,18,24,16,16,14,32,20,26,10,30,28,18,30,28,12,34,28,24,26,28,10,18,30,24,30,30,24,22,18,28,16,32,14,6,26,30,28,26,24,32,28,16,24,20,32,28,30,26,28,18,22,42,24,16,16,30,34,14,24,26,24,24,10,10,30,26,24,28,22,30,40,16,34,30,20,34,30,24,26,16,30,8,24,32,8,28,26,34,12,34,30,28,30,20,14,14,26,24,14,14,26,36,28,34,16,26,30,8,36,34,42,10,36,34,18,28,26,26,28,24,28,22,12,26,10,24,38,40,30,28,30,22,20,30,34,22,18,28,28,26,28,28,30,26,30,34,28,34,28,28,22,26,10,40,16,22,32,30,18,14,30,26,26,32,28,30,30,34,12,18,36,32,22,12,12,24,18,34,32,30,36,12,20,26,32,6,18,26,32,36,18,28,34,20,26,20,26,36,12,38,32,12,32,20,32,18,30,16,38,14,22,24,20,24,30,28,30,10,20,30,14,24,6,26,28,28,34,32,14,12,22,24,28,12,12,30,10,18,30,20,24,40,12,36,24,12,30,20,30
229,28,26,26,26,18,32,28,32,22,32,28,0,18,30,26,22,30,24,30,32,24,26,20,38,30,30,20,32,38,34,16,22,30,30,28,32,24,14,32,26,32,32,34,32,18,20,26,26,26,34,22,22,24,28,32,32,24,32,10,12,32,28,26,14,24,32,32,36,22,32,34,34,14,22,32,30,18,28,24,32,28,30,28,22,38,32,28,38,40,34,32,34,24,20,16,32,10,8,42,28,30,28,36,22,28,40,36,28,22,32,16,20,30,6,26,16,34,20,26,20,30,30,34,36,28,30,32,14,34,28,26,34,32,32,34,32,30,22,24,20,34,32,40,36,24,32,24,34,28,34,30,20,26,30,36,30,20,36,36,26,36,26,30,12,28,30,28,14,28,26,26,6,34,30,28,26,24,16,32,34,38,36,28,32,34,28,40,32,38,30,32,28,28,34,30,32,28,36,28,42,34,30,30,34,32,36,26,30,32,30,32,30,12,10,34,28,28,42,36,34,34,24,28,28,32,28,40,24,22,18,32,26,28,28,38,28,34,18,32,28,30,26,22,34,28,32,24,24,22,22,26,34,34,34,26,36,30,28,32,12,36,28,36,38,30,32,26,30,34,28,42,20,28,24,26,22,28,26,26,34,30,26,34,36,28,10,34,14,30,30,22,26,26,30,30,34,24,16,24,22,28,24,20,32,36,30,12,24,24,28,30,28,30,30,24,38,28,24,20,28
177,32,26,34,28,8,26,30,32,24,36,32,18,0,30,30,26,30,26,34,24,28,22,12,32,30,30,16,34,34,22,14,24,28,30,32,30,26,16,32,26,34,30,26,30,18,12,30,26,18,32,18,26,22,30,30,24,26,28,24,20,32,36,32,20,26,28,32,28,28,30,34,30,12,26,34,34,28,30,32,32,30,36,30,24,38,32,20,24,40,22,16,32,28,32,28,32,16,22,34,36,36,30,32,24,32,42,30,22,16,24,8,22,28,14,30,20,34,20,26,12,30,20,24,36,26,28,16,16,30,26,28,34,36,32,38,32,30,10,14,20,24,18,40,34,10,36,14,40,34,34,32,20,34,36,32,32,16,22,34,28,34,30,14,12,32,32,32,18,32,36,36,22,32,34,30,32,28,14,30,26,36,26,32,34,16,30,34,34,38,30,32,26,30,36,32,32,34,28,28,30,34,14,24,34,14,30,22,32,32,36,40,26,18,26,30,18,18,38,34,28,30,30,18,28,22,30,40,10,24,22,28,26,30,24,32,32,18,10,32,30,32,14,12,30,34,30,20,20,18,26,10,30,32,36,20,36,30,28,32,14,32,22,20,24,28,28,30,22,26,32,30,8,28,6,22,8,30,16,24,20,30,24,34,30,36,22,24,6,32,30,14,28,16,30,32,20,26,8,16,26,32,12,18,22,30,30,14,28,24,32,32,32,18,30,10,32,32,14,28,14
89,16,18,20,14,32,10,26,28,20,30,16,30,30,0,22,16,14,16,22,20,10,22,32,34,28,14,36,34,26,32,28,28,18,16,14,28,18,28,18,22,32,24,28,38,30,32,34,16,24,14,26,32,18,24,20,26,18,24,30,36,34,24,24,30,32,24,14,34,10,26,30,20,22,14,20,16,38,24,28,12,28,36,24,30,30,18,28,34,30,28,32,20,18,34,28,36,32,30,28,28,34,26,38,14,18,30,34,28,30,26,28,26,24,28,32,30,32,28,28,26,16,24,40,26,16,24,38,34,16,22,28,32,32,12,20,36,26,26,36,22,28,36,24,32,28,14,26,40,36,26,18,28,20,30,36,20,28,26,32,16,32,26,38,30,24,20,22,28,32,24,24,28,36,32,36,14,30,30,16,34,30,40,22,34,32,22,28,36,28,28,30,26,26,18,32,20,34,32,36,32,30,30,32,26,34,36,22,26,38,40,32,30,32,30,32,34,28,24,32,24,32,18,36,16,38,16,28,28,26,18,18,28,30,28,30,30,32,28,30,12,18,40,28,18,12,22,20,20,30,38,34,32,16,22,22,28,18,20,36,32,42,20,22,28,24,24,16,28,36,14,36,28,12,30,20,32,24,32,18,32,8,22,32,32,32,30,30,28,16,26,36,18,34,14,22,38,28,34,32,12,14,28,22,36,14,8,32,16,22,38,28,30,36,16,36,26,16,34,16,32
163,16,24,30,16,30,26,26,16,30,20,18,26,30,22,0,22,20,28,34,12,18,18,32,38,10,18,34,22,28,30,26,34,14,26,12,36,12,28,12,12,24,10,26,20,28,32,12,14,34,18,38,18,14,34,22,40,24,10,26,26,30,14,8,32,24,36,32,34,20,38,32,24,22,20,28,16,32,8,20,20,20,30,6,28,24,24,36,32,28,26,32,14,24,30,28,28,26,26,26,10,20,8,36,10,14,30,32,28,24,18,30,24,10,24,24,28,30,24,18,32,18,28,40,32,14,24,30,26,22,32,14,18,20,22,22,30,20,32,34,16,44,46,26,38,34,26,36,26,32,12,12,28,20,16,28,12,28,32,38,24,38,32,32,32,12,8,10,28,10,8,8,26,30,18,32,18,18,30,12,38,40,42,26,34,34,8,24,20,22,18,18,34,18,20,22,20,24,36,36,32,34,30,30,28,30,32,20,22,34,24,20,16,28,26,12,40,40,26,40,34,32,18,30,14,32,14,26,36,30,16,18,32,20,18,20,10,32,30,36,30,16,26,36,16,16,12,30,18,34,16,34,40,24,28,22,32,12,14,28,26,28,14,36,36,10,30,26,14,38,14,36,30,24,34,26,32,10,34,16,42,26,14,26,22,14,26,32,24,28,8,30,14,30,18,38,28,16,30,36,20,14,34,20,30,24,26,32,26,20,24,8,14,42,24,30,30,12,30,20,28
188,12,12,30,20,28,18,28,28,18,28,18,22,26,16,22,0,16,14,34,22,12,20,24,24,26,20,30,28,26,28,26,18,18,24,20,36,18,26,14,24,26,22,28,34,24,22,26,16,14,22,18,30,16,30,20,26,24,24,22,30,28,26,20,26,24,22,24,26,10,28,26,28,16,6,26,16,30,20,26,18,28,32,20,30,32,20,24,26,30,24,24,18,8,24,26,36,26,26,30,24,30,22,36,14,18,32,32,26,28,32,26,22,18,24,30,26,34,24,32,22,22,20,38,32,20,20,28,34,24,30,24,34,28,20,20,28,32,22,24,22,26,40,24,38,24,18,30,36,32,30,18,26,20,30,34,14,26,24,38,24,38,16,30,24,20,18,24,24,26,22,22,24,32,32,30,22,32,26,18,26,36,40,20,42,22,24,24,28,30,32,32,20,20,18,26,22,26,24,40,22,34,24,22,26,26,32,26,30,36,34,28,36,26,28,32,26,28,26,36,28,32,18,26,16,32,16,28,30,14,14,22,18,32,28,32,28,26,28,26,18,22,32,26,26,14,18,20,20,20,38,26,38,18,34,26,38,18,20,30,26,38,20,22,28,26,22,24,32,36,16,28,28,20,26,20,28,22,22,20,36,16,20,30,28,30,22,28,24,22,20,30,16,24,16,28,26,28,30,22,14,16,26,24,26,20,18,28,20,24,36,26,26,42,18,26,32,16,24,8,28
76,20,24,20,10,32,18,24,24,28,28,10,30,30,14,20,16,0,20,24,20,16,20,34,32,28,8,34,32,24,28,32,28,16,10,16,28,18,30,14,20,30,20,22,34,30,24,30,10,24,18,28,28,18,22,12,32,16,22,22,36,28,24,18,32,26,28,14,28,16,26,28,20,22,14,14,12,30,22,20,12,28,34,20,26,28,6,30,26,28,22,28,14,18,32,30,32,32,26,28,22,30,20,32,16,10,24,30,28,28,28,32,32,18,26,26,30,30,34,22,30,16,24,36,20,20,18,30,36,18,22,30,32,30,10,12,30,24,24,26,24,28,38,22,34,30,20,34,34,30,26,16,22,10,28,36,12,30,26,34,12,34,26,30,32,22,20,22,30,30,18,18,28,28,32,38,12,30,34,12,32,30,34,18,34,30,22,26,32,26,24,32,22,26,10,32,20,32,32,36,28,24,26,24,20,30,34,26,22,32,36,30,28,26,30,30,30,32,24,30,28,28,22,28,10,38,12,18,30,24,20,8,26,28,30,30,30,26,32,30,10,14,36,32,20,12,14,26,20,34,34,28,34,8,24,18,30,12,24,32,32,36,18,28,32,22,26,24,28,34,18,34,32,10,30,24,30,20,30,18,36,8,26,26,26,28,32,28,30,10,22,30,14,26,8,22,28,32,34,32,18,18,26,28,28,8,8,34,12,24,36,24,30,42,6,34,18,18,26,20,30
62,16,24,26,24,20,20,32,34,20,28,20,24,26,16,28,14,20,0,22,32,16,18,28,28,36,22,26,34,26,36,26,12,24,22,16,26,24,24,24,24,32,30,24,36,28,16,32,20,14,24,16,30,22,24,28,28,24,34,24,22,34,30,28,26,22,22,20,26,10,26,34,18,20,14,26,20,28,26,26,20,32,32,28,26,34,24,26,30,28,30,26,26,16,30,30,34,18,24,36,30,30,30,36,22,22,34,32,22,24,30,24,30,26,26,38,22,32,26,26,22,24,30,34,30,22,18,28,26,24,24,34,32,30,20,28,30,30,16,20,18,24,32,30,32,22,20,20,32,34,34,26,22,24,32,40,22,26,22,32,24,32,10,26,22,28,24,26,22,34,28,28,24,32,32,32,26,36,28,24,28,32,34,20,36,24,28,26,32,28,32,30,20,24,26,34,26,32,28,28,28,30,28,16,20,28,36,26,32,32,32,36,32,30,28,32,20,24,28,34,24,30,14,26,24,28,24,32,26,10,14,28,14,28,26,34,38,26,24,26,16,22,30,24,24,16,28,18,18,18,34,22,32,20,32,20,38,24,24,34,18,48,24,22,28,28,24,16,32,32,22,30,26,20,26,18,24,24,20,18,28,14,22,34,36,32,30,32,22,20,26,22,18,28,20,22,30,26,34,18,12,22,22,24,26,22,18,24,22,28,32,34,32,34,22,26,28,20,24,18,26
74,24,30,12,24,28,26,36,30,24,36,24,30,34,22,34,34,24,22,0,34,22,30,34,38,36,28,28,40,24,38,34,26,32,16,22,10,30,30,32,30,40,32,34,36,34,26,36,28,30,24,28,32,28,6,28,24,16,34,28,32,34,32,28,32,24,18,10,28,24,22,32,18,34,28,22,30,26,32,30,26,34,34,34,24,32,24,24,36,24,38,36,32,26,30,36,30,26,26,28,28,36,34,32,30,30,18,36,26,32,32,32,34,30,26,36,28,30,34,28,34,30,38,30,18,28,20,34,32,28,16,44,36,38,24,30,36,34,28,28,24,30,26,26,14,34,28,24,30,30,36,32,28,24,34,36,30,36,34,14,18,14,22,32,28,34,30,34,32,36,28,28,28,30,36,32,30,38,34,26,38,14,28,20,16,32,36,30,38,34,32,38,24,26,28,42,28,40,34,24,40,12,34,28,16,34,38,30,34,30,32,34,36,32,28,36,24,30,28,14,22,34,20,32,28,32,28,24,28,26,30,30,24,34,28,36,40,34,30,14,16,28,36,28,22,26,28,32,20,28,34,28,16,26,18,20,20,30,34,36,28,38,32,32,26,32,28,14,38,34,28,36,32,16,30,32,26,30,30,24,30,22,32,34,36,34,36,34,34,18,32,28,22,34,28,6,38,32,34,28,22,28,30,32,34,26,18,28,18,28,32,32,34,26,26,32,14,30,30,28,30
